user,revenue,units,ls_date,tsls,rating,ttp,total_sessions,completed,completed_post,win_rate,tries,device,tbs,tsad
4591,0,0,20150527,11726,0,2504,12,0.444444444444,0.888888888889,0.846153846154,13.0,iphone,194.181818182,14707
4354,0,0,20150526,106761,0,782,3,0.266666666667,0.266666666667,1.0,6.0,iphone,31990.0,169365
1440,0,0,20150527,54929,-1,149,2,0.133333333333,0.288888888889,1.0,1.0,iphone,102590.0,157521
4057,0,0,0,0,-1,0,1,0.155555555556,0.155555555556,1.0,2.0,ipod,0,68067
4687,0,0,0,0,-1,0,1,0.155555555556,0.155555555556,0.333333333333,3.0,ipad,0,55919
8770,0,0,20150527,2633,0,6215,6,0.555555555556,0.888888888889,0.75,20.0,iphone,24823.8,127170
2447,0,0,20150525,188392,-1,244,1,0.155555555556,0.155555555556,0.5,2.0,iphone,0,188637
2748,0,0,0,0,0,0,1,0.177777777778,0.177777777778,1.0,5.0,iphone,0,186974
4677,0,0,0,0,-1,0,1,0.133333333333,0.133333333333,0,0,ipad,0,187261
9764,0,0,0,0,0,0,1,0.222222222222,0.222222222222,1.0,3.0,ipad,0,27423
4884,0,0,20150527,49799,-1,311,2,0.177777777778,0.177777777778,0.5,4.0,ipod,43062.0,50111
4589,0,0,0,0,0,0,1,0.155555555556,0.155555555556,1.0,2.0,ipad,0,177382
406,0,0,0,0,0,0,1,0.222222222222,0.222222222222,1.0,3.0,iphone,0,107852
3659,0,0,0,0,-1,0,1,0.133333333333,0.133333333333,1.0,1.0,iphone,0,170554
4234,0,0,0,0,-1,0,2,0.133333333333,0.133333333333,0,0,ipad,38638.0,212433
496,0,0,20150527,85658,0,367,1,0.2,0.266666666667,1.0,4.0,iphone,0,86026
6874,0,0,20150527,11758,1,2709,2,0.177777777778,0.177777777778,0.272727272727,11.0,iphone,5053.0,17242
4405,0,0,20150527,40663,0,1585,5,0.222222222222,0.222222222222,0.428571428571,7.0,iphone,34065.25,177496
7153,0,0,20150527,83399,0,2933,6,0.266666666667,0.266666666667,0.375,32.0,iphone,34172.8,254766
1401,0,0,0,0,-1,0,1,0.155555555556,0.155555555556,0.5,2.0,iphone,0,182739
756,0,0,20150527,27257,0,6993,15,0.555555555556,0.622222222222,0.611111111111,18.0,iphone,13187.9285714,212290
2066,0,0,0,0,-1,0,1,0.133333333333,0.133333333333,0,0,iphone,0,15621
7012,0,0,0,0,-1,0,1,0.133333333333,0.133333333333,1.0,1.0,iphone,0,46433
1769,0,0,20150527,28365,0,5275,11,0.555555555556,0.733333333333,0.5,26.0,iphone,4403.2,72710
2267,0,0,20150527,11131,0,3299,6,0.466666666667,0.622222222222,0.631578947368,19.0,iphone,38827.2,206080
9102,0,0,20150527,3339,0,419,3,0.177777777778,0.222222222222,0.285714285714,7.0,iphone,1811.5,3800
7731,0,0,0,0,0,0,1,0.4,0.4,0.785714285714,14.0,iphone,0,186945
4312,0,0,20150527,38109,0,12599,17,0.666666666667,0.666666666667,0.480769230769,52.0,iphone,9069.3125,178689
9217,0,0,20150526,170499,0,2082,5,0.4,0.444444444444,0.846153846154,13.0,iphone,40191.0,185282
7462,0,0,20150527,76735,0,219,1,0.155555555556,0.288888888889,1.0,2.0,iphone,0,76955
6240,0,0,20150525,187374,0,1753,3,0.444444444444,0.444444444444,0.6875,16.0,iphone,54100.0,215134
4583,0,0,20150525,177696,0,6992,5,0.622222222222,0.622222222222,0.65,60.0,ipad,50509.75,238843
7858,0,0,20150527,7494,1,1169,3,0.222222222222,0.222222222222,0.75,4.0,iphone,11280.5,30877
4079,0,0,20150527,27835,0,758,1,0.222222222222,0.288888888889,1.0,3.0,iphone,0,28594
1801,0,0,0,0,0,0,1,0.288888888889,0.288888888889,0.5,12.0,ipad,0,135535
6095,0,0,0,0,-1,0,1,0.133333333333,0.133333333333,1.0,1.0,iphone,0,189809
5948,0,0,20150525,192668,0,459,2,0.222222222222,0.222222222222,0.75,4.0,ipad,841.0,193128
8363,0,0,20150527,41333,-1,128,2,0.155555555556,0.155555555556,0.5,2.0,iphone,16903.0,41462
7139,0,0,20150527,23196,0,5356,13,0.444444444444,0.555555555556,0.576923076923,26.0,ipad,9849.91666667,141768
1813,0,0,0,0,-1,0,1,0.133333333333,0.133333333333,1.0,1.0,iphone,0,254282
4068,0,0,0,0,0,0,1,0.155555555556,0.155555555556,1.0,2.0,iphone,0,187780
5806,0,0,20150526,155361,0,2754,5,0.222222222222,0.222222222222,0.176470588235,17.0,iphone,5532.0,169565
4088,0,0,20150527,11223,0,2916,6,0.4,0.4,0.576923076923,26.0,iphone,36853.6,195677
5187,0,0,20150526,127942,0,1048,2,0.288888888889,0.288888888889,0.857142857143,7.0,iphone,1209.0,128991
3371,0,0,20150527,14727,1,1039,4,0.288888888889,0.288888888889,0.818181818182,11.0,ipod,398.0,15891
4032,0,0,20150527,3572,0,2574,3,0.333333333333,0.333333333333,0.888888888889,9.0,ipad,84688.0,172992
9134,0,0,20150525,218324,-1,0,2,0,0,0,0,iphone,42.0,218325
9652,0,0,0,0,-1,0,1,0.133333333333,0.133333333333,0,0,iphone,0,78083
7251,0,0,20150527,7512,0,4026,2,0.555555555556,0.644444444444,0.681818181818,22.0,ipad,4160.0,11539
4201,0,0,0,0,0,0,1,0.288888888889,0.288888888889,0.875,8.0,ipad,0,26070
1812,0,0,20150527,37805,1,9615,6,0.333333333333,0.666666666667,0.875,8.0,iphone,12837.6,103538
6367,0,0,0,0,0,0,1,0.333333333333,0.333333333333,0.3125,16.0,ipad,0,236275
7387,0,0,0,0,-1,0,1,0,0,0,0,iphone,0,254582
9441,0,0,0,0,1,0,1,0.333333333333,0.333333333333,0.533333333333,15.0,ipad,0,50074
2840,0,0,20150525,205506,0,147,2,0.222222222222,0.222222222222,1.0,3.0,iphone,3351.0,205654
195,0,0,0,0,0,0,1,0.155555555556,0.155555555556,1.0,2.0,iphone,0,122408
7027,0,0,0,0,0,0,1,0.266666666667,0.266666666667,1.0,5.0,ipad,0,179013
296,0,0,20150527,61656,-1,465,6,0.133333333333,0.133333333333,1.0,1.0,iphone,34550.2,234508
3520,0,0,20150526,88140,0,1361,3,0.222222222222,0.222222222222,0.5,4.0,ipad,60413.5,209028
2660,0,0,0,0,-1,0,1,0.133333333333,0.133333333333,1.0,1.0,iphone,0,188964
7318,0,0,0,0,0,0,1,0.222222222222,0.222222222222,1.0,2.0,iphone,0,108654
3373,0,0,0,0,-1,0,1,0.133333333333,0.133333333333,0,0,iphone,0,207772
3256,0,0,20150525,222100,0,251,3,0.177777777778,0.177777777778,1.0,3.0,ipad,4579.0,222356
773,0,0,0,0,-1,0,1,0.133333333333,0.133333333333,0,0,ipad,0,69624
901,0,0,0,0,-1,0,1,0.133333333333,0.133333333333,0,0,iphone,0,28851
7461,0,0,0,0,-1,0,1,0.133333333333,0.133333333333,1.0,1.0,ipad,0,256620
3303,0,0,0,0,1,0,1,0.155555555556,0.155555555556,1.0,2.0,iphone,0,1776
9063,0,0,0,0,-1,0,1,0.133333333333,0.133333333333,0,0,ipad,0,52674
7476,0,0,20150525,254137,-1,11,1,0,0,0,0,iphone,0,254149
175,0,0,20150527,33153,0,353,4,0.177777777778,0.177777777778,0.285714285714,7.0,ipad,27808.0,93537
7160,0,0,20150527,36767,-1,321,7,0.177777777778,0.177777777778,0.25,4.0,ipad,13072.0,113581
9407,0,0,0,0,-1,0,1,0,0,0,0,ipod,0,41682
3912,0,0,20150526,171003,0,1932,3,0.444444444444,0.444444444444,0.923076923077,13.0,iphone,53490.0,183694
1092,0,0,0,0,0,0,1,0.333333333333,0.333333333333,0.8,10.0,iphone,0,246267
8015,0,0,0,0,0,0,1,0.266666666667,0.266666666667,0.571428571429,7.0,iphone,0,122462
3767,0,0,20150527,29043,0,1368,3,0.333333333333,0.333333333333,0.533333333333,15.0,iphone,22529.5,74299
7037,0,0,20150527,78317,0,1738,2,0.177777777778,0.2,0.75,4.0,ipod,1552.0,80268
105,0,0,20150525,211685,-1,34,2,0.133333333333,0.133333333333,0,0,ipad,78.0,211720
7936,0,0,20150527,69353,-1,1,2,0.133333333333,0.133333333333,0,0,iphone,27.0,69355
1865,0,0,20150527,47757,0,8116,13,0.555555555556,0.666666666667,0.6,25.0,ipad,14579.5833333,222723
6120,0,0,0,0,-1,0,1,0.133333333333,0.133333333333,0,0,iphone,0,134005
8933,0,0,0,0,-1,0,1,0.133333333333,0.133333333333,1.0,1.0,iphone,0,210193
8317,0,0,20150527,3290,0,4768,8,0.444444444444,0.444444444444,0.409090909091,22.0,iphone,29127.8571429,207833
4662,0,0,20150527,14015,0,902,1,0.222222222222,0.222222222222,0.75,4.0,iphone,0,14918
9990,0,0,0,0,0,0,1,0.222222222222,0.222222222222,0.8,5.0,iphone,0,192199
8259,0,0,0,0,0,0,1,0.266666666667,0.266666666667,0.833333333333,6.0,iphone,0,206894
8257,0,0,0,0,-1,0,1,0.133333333333,0.133333333333,1.0,1.0,ipad,0,204238
1733,0,0,20150527,1746,0,4432,9,0.555555555556,0.888888888889,0.727272727273,22.0,iphone,14337.25,115332
9922,0,0,20150527,10949,0,4548,5,0.4,0.444444444444,0.481481481481,54.0,ipod,38300.25,165607
4408,0,0,20150525,193476,0,2994,3,0.444444444444,0.444444444444,0.866666666667,15.0,iphone,31506.0,258195
1399,0,0,20150527,81252,0,1095,1,0.266666666667,0.444444444444,0.666666666667,9.0,ipad,0,82348
9545,0,0,0,0,-1,0,1,0.133333333333,0.133333333333,1.0,1.0,iphone,0,24582
5273,0,0,20150527,52661,1,3432,8,0.444444444444,0.444444444444,0.727272727273,22.0,iphone,19762.5714286,164310
2924,0,0,20150527,38067,0,13252,11,0.444444444444,0.555555555556,0.705882352941,17.0,ipad,8633.3,125167
4029,0,0,20150527,7457,0,3632,2,0.511111111111,0.666666666667,0.722222222222,18.0,iphone,44967.0,53682
1071,0,0,0,0,-1,0,1,0,0.444444444444,0,0,iphone,0,79295
9324,0,0,0,0,0,0,1,0.333333333333,0.333333333333,1.0,7.0,iphone,0,86930
5388,0,0,20150527,40970,-1,489,2,0.177777777778,0.177777777778,0.166666666667,6.0,iphone,444.0,41482
33,0,0,20150525,208215,0,102,3,0.266666666667,0.266666666667,0.666666666667,6.0,ipad,17550.5,208366
5573,0,0,0,0,-1,0,1,0.133333333333,0.133333333333,0.5,4.0,ipad,0,236636
3221,0,0,0,0,-1,0,1,0.133333333333,0.133333333333,1.0,1.0,iphone,0,84691
5904,0,0,20150527,9583,0,836,4,0.222222222222,0.466666666667,0.75,4.0,iphone,20021.6666667,69655
4905,0,0,20150527,31464,0,1585,2,0.2,0.466666666667,0.352941176471,17.0,ipad,584.0,33185
5281,0,0,20150526,119200,0,743,5,0.222222222222,0.355555555556,0.6,5.0,iphone,473.0,121102
8973,0,0,0,0,0,0,1,0.288888888889,0.288888888889,0.888888888889,9.0,ipad,0,6258
3214,0,0,20150527,44515,0,497,2,0.222222222222,0.222222222222,0.75,4.0,ipad,1905.0,45013
1291,0,0,20150526,147561,0,1830,1,0.4,0.4,0.52,25.0,iphone,0,149392
9584,0,0,20150527,32750,0,364,2,0.288888888889,0.288888888889,0.625,8.0,ipod,11638.0,33115
9520,0,0,20150527,8488,0,1574,4,0.222222222222,0.444444444444,1.0,3.0,iphone,1993.33333333,14577
849,0,0,20150527,10140,1,4015,6,0.222222222222,0.377777777778,0.833333333333,6.0,iphone,8434.8,52817
9272,0,0,20150527,21494,-1,149,3,0.177777777778,0.177777777778,0.333333333333,3.0,iphone,39433.0,100360
4601,0,0,20150527,24015,-1,735,1,0.155555555556,0.155555555556,0,0,ipad,0,24751
5517,0,0,0,0,-1,0,1,0.133333333333,0.133333333333,0,0,ipad,0,32703
2324,0,0,0,0,-1,0,1,0.133333333333,0.133333333333,1.0,1.0,iphone,0,31564
5004,0,0,20150526,103978,-1,0,1,0,0,0,0,iphone,0,103979
4474,0,0,20150525,186756,-1,100,2,0.133333333333,0.133333333333,0,0,iphone,114882.0,186857
8706,0,0,20150527,9756,0,2972,5,0.333333333333,0.444444444444,1.0,7.0,iphone,830.5,13249
2767,0,0,20150527,9689,0,3430,9,0.4,0.444444444444,0.666666666667,18.0,iphone,22722.5,191739
5181,0,0,0,0,-1,0,1,0.155555555556,0.155555555556,1.0,2.0,ipad,0,82260
5855,0,0,0,0,0,0,1,0.2,0.2,0.5,6.0,ipad,0,201517
8436,0,0,20150527,21501,0,343,5,0.222222222222,0.222222222222,0.5,6.0,iphone,23953.25,116656
3927,0,0,20150526,100413,0,2032,4,0.444444444444,0.444444444444,0.6875,16.0,iphone,4827.33333333,108244
9967,0,0,0,0,0,0,1,0.333333333333,0.333333333333,0.888888888889,9.0,iphone,0,258508
3948,0,0,20150525,175347,0,4007,10,0.222222222222,0.222222222222,0.15625,32.0,ipad,2753.55555556,200677
4911,0,0,20150526,131179,0,336,2,0.177777777778,0.177777777778,0.5,4.0,ipad,3787.0,131516
2914,0,0,20150527,858,0,2573,3,0.222222222222,0.466666666667,1.0,5.0,iphone,55864.0,113047
3571,0,0,0,0,-1,0,1,0.133333333333,0.133333333333,0,0,iphone,0,130936
520,0,0,20150525,190642,0,2391,4,0.288888888889,0.288888888889,0.291666666667,24.0,ipad,34234.3333333,228874
4427,0,0,20150527,9917,0,1046,4,0.333333333333,0.666666666667,0.7,10.0,iphone,32286.6666667,107253
1466,0,0,0,0,-1,0,1,0.133333333333,0.133333333333,1.0,1.0,ipad,0,176881
3770,0,0,20150527,3513,0,8676,11,0.444444444444,0.444444444444,0.342857142857,35.0,iphone,11306.1,116653
7851,0,0,0,0,-1,0,1,0.133333333333,0.133333333333,1.0,1.0,iphone,0,1999
7564,0,0,20150527,599,-1,159,1,0.133333333333,0.133333333333,1.0,1.0,iphone,0,759
6693,0,0,20150527,20356,0,218,1,0.2,0.333333333333,0.6,5.0,iphone,0,20575
3332,0,0,20150527,38982,0,1057,6,0.222222222222,0.222222222222,0.375,8.0,ipod,15395.4,112287
6007,0,0,0,0,0,0,1,0.177777777778,0.177777777778,0.75,4.0,ipad,0,3134
6682,0,0,20150527,34232,0,11086,18,0.555555555556,0.555555555556,0.494623655914,93.0,iphone,11781.8823529,214114
389,0,0,20150527,80735,1,4433,5,0.4,0.444444444444,0.55,20.0,iphone,21805.25,168695
3135,0,0,20150527,3028,0,18801,16,0.822222222222,0.911111111111,0.245762711864,118.0,iphone,6401.53333333,100905
3925,0,0,0,0,0,0,1,0.333333333333,0.333333333333,0.8,10.0,iphone,0,190113
6636,0,0,20150527,6234,0,1717,1,0.222222222222,0.444444444444,0.6,5.0,iphone,0,7952
9247,0,0,0,0,0,0,1,0.177777777778,0.177777777778,0.333333333333,6.0,iphone,0,146410
9371,0,0,0,0,-1,0,1,0.133333333333,0.133333333333,0,0,iphone,0,20891
8729,0,0,20150527,26696,0,3151,4,0.177777777778,0.444444444444,0.117647058824,17.0,iphone,3768.0,96317
4,0,0,20150527,65661,0,369,1,0.222222222222,0.333333333333,1.0,3.0,iphone,0,66031
98,0,0,20150527,3216,-1,101,2,0.133333333333,0.133333333333,0,0,iphone,240.0,3536
3426,0,0,20150527,27441,0,278,1,0.155555555556,0.177777777778,1.0,2.0,ipad,0,27720
6186,0,0,20150525,232861,0,3080,1,0.288888888889,0.288888888889,0.692307692308,13.0,ipad,0,235942
9778,8.0,1,20150527,14260,0,5038,11,0.577777777778,0.577777777778,0.607142857143,28.0,iphone,20597.3,220249
2554,0,0,20150525,173657,0,2273,4,0.222222222222,0.222222222222,0.5,4.0,ipad,25207.6666667,248849
1994,0,0,20150525,219006,-1,0,2,0.133333333333,0.133333333333,1.0,1.0,iphone,30.0,219007
3536,0,0,20150526,109032,-1,99,2,0.133333333333,0.133333333333,1.0,1.0,iphone,20828.0,129952
5769,0,0,0,0,-1,0,1,0.133333333333,0.133333333333,0,0,iphone,0,9529
3781,0,0,20150527,57,1,8422,8,0.511111111111,0.888888888889,0.75,24.0,iphone,5248.71428571,38117
5105,0,0,20150526,98403,0,4123,4,0.555555555556,0.555555555556,0.566666666667,30.0,iphone,53038.0,258586
287,0,0,0,0,0,0,1,0.177777777778,0.177777777778,0.5,4.0,iphone,0,176712
4367,0,0,20150526,100211,0,2113,7,0.4,0.4,0.6,15.0,ipad,25039.0,212338
6032,0,0,20150527,36376,0,3027,1,0.444444444444,0.733333333333,0.5,26.0,iphone,0,39404
7445,0,0,20150527,26195,0,3451,8,0.444444444444,0.444444444444,0.7,20.0,ipad,12308.0,108767
926,0,0,0,0,0,0,1,0.222222222222,0.222222222222,1.0,3.0,iphone,0,81582
1423,0,0,20150526,125543,-1,960,6,0.222222222222,0.222222222222,0.428571428571,7.0,iphone,7879.6,165440
3235,0,0,0,0,-1,0,1,0.133333333333,0.133333333333,0,0,ipad,0,207779
9899,0,0,20150525,189269,0,1559,3,0.222222222222,0.222222222222,0.75,4.0,iphone,18573.0,227695
1854,0,0,0,0,0,0,1,0.222222222222,0.222222222222,1.0,3.0,iphone,0,6110
943,0,0,0,0,-1,0,1,0.155555555556,0.155555555556,0.333333333333,3.0,iphone,0,168609
5784,0,0,20150525,212202,0,5327,7,0.666666666667,0.666666666667,0.655172413793,29.0,iphone,3278.66666667,222194
7323,0,0,20150527,27221,0,1810,9,0.333333333333,0.377777777778,0.470588235294,17.0,iphone,19043.125,179567
6993,0,0,0,0,-1,0,1,0,0,0,0,ipad,0,99535
8299,0,0,20150527,74300,0,246,3,0.222222222222,0.222222222222,1.0,3.0,iphone,2640.5,79182
3969,0,0,20150527,36736,1,5702,9,0.666666666667,0.888888888889,0.613636363636,44.0,iphone,9760.0,115730
9709,0,0,20150527,58593,0,4306,1,0.333333333333,0.555555555556,0.636363636364,11.0,iphone,0,62900
8800,0,0,20150527,21296,-1,76,1,0.133333333333,0.222222222222,0,0,iphone,0,21373
6064,0,0,20150527,51887,-1,178,2,0.133333333333,0.133333333333,1.0,1.0,iphone,73480.0,125390
9030,0,0,0,0,-1,0,1,0.133333333333,0.133333333333,0,0,iphone,0,203065
6103,0,0,20150527,3252,0,2464,1,0.4,0.4,1.0,15.0,ipod,0,5717
4039,0,0,20150527,3875,0,2232,5,0.333333333333,0.333333333333,0.636363636364,11.0,iphone,1233.0,8285
3586,0,0,0,0,0,0,1,0.177777777778,0.177777777778,0.4,5.0,ipad,0,18203
6767,0,0,20150527,17977,0,1150,2,0.288888888889,0.288888888889,0.588235294118,17.0,iphone,1249.0,19128
4770,0,0,0,0,0,0,1,0.266666666667,0.266666666667,0.857142857143,7.0,ipad,0,207033
7211,0,0,0,0,-1,0,1,0,0,0,0,ipad,0,123168
826,0,0,20150527,22526,0,2053,6,0.4,0.444444444444,0.8125,16.0,iphone,3444.4,40018
1575,0,0,0,0,-1,0,1,0.133333333333,0.133333333333,0,0,iphone,0,166594
1421,0,0,20150526,109909,-1,396,1,0.155555555556,0.155555555556,0.25,4.0,ipad,0,110306
4160,0,0,20150527,95,0,1088,2,0.333333333333,0.377777777778,0.888888888889,9.0,iphone,2927.0,3625
9246,0,0,20150526,95676,-1,95,2,0.155555555556,0.155555555556,0,0,iphone,3963.0,99657
3079,0,0,0,0,0,0,1,0.177777777778,0.177777777778,0.4,5.0,iphone,0,101260
3713,0,0,20150527,28199,0,6917,8,0.4,0.4,0.703703703704,27.0,ipad,12928.4285714,118762
2190,0,0,20150527,44624,0,3673,8,0.222222222222,0.222222222222,0.5,6.0,ipad,17251.0,165716
441,0,0,20150527,80568,-1,112,1,0.133333333333,0.133333333333,1.0,1.0,ipad,0,80681
8733,0,0,20150527,56843,0,4862,6,0.444444444444,0.444444444444,0.5,34.0,iphone,29428.4,204606
4833,0,0,20150527,73295,0,833,4,0.222222222222,0.222222222222,0.333333333333,12.0,ipad,24534.3333333,74261
5480,0,0,20150527,24885,0,504,1,0.222222222222,0.222222222222,1.0,3.0,ipod,0,25390
3816,0,0,20150526,133573,1,197,2,0.177777777778,0.177777777778,0.5,6.0,ipad,39175.0,133771
9708,0,0,0,0,0,0,1,0.222222222222,0.222222222222,0.5,6.0,ipad,0,187844
8135,0,0,20150526,120317,0,3202,6,0.444444444444,0.511111111111,0.785714285714,14.0,iphone,3262.2,137412
4781,0,0,0,0,0,0,1,0.288888888889,0.288888888889,0.7,10.0,ipad,0,174536
7238,0,0,0,0,0,0,1,0.222222222222,0.222222222222,1.0,3.0,ipad,0,22153
9837,0,0,0,0,-1,0,1,0.155555555556,0.155555555556,1.0,2.0,iphone,0,94389
1953,0,0,20150527,21511,0,2126,3,0.222222222222,0.222222222222,0.8,5.0,iphone,93039.0,208290
6508,0,0,0,0,0,0,1,0.288888888889,0.288888888889,0.6,10.0,ipod,0,71696
9415,0,0,20150526,169538,0,565,3,0.177777777778,0.177777777778,0.4,5.0,iphone,13926.5,195150
4690,0,0,20150526,98046,0,1195,1,0.288888888889,0.4,0.666666666667,15.0,ipad,0,99242
8588,0,0,20150526,114900,0,2956,2,0.444444444444,0.444444444444,0.75,16.0,ipad,81559.0,197486
4840,0,0,0,0,-1,0,1,0.133333333333,0.133333333333,1.0,1.0,iphone,0,11825
7698,0,0,0,0,-1,0,1,0.133333333333,0.133333333333,1.0,1.0,iphone,0,194090
9765,0,0,0,0,-1,0,1,0.155555555556,0.155555555556,0.333333333333,3.0,iphone,0,170815
3523,0,0,0,0,-1,0,1,0,0,0,0,iphone,0,99618
4715,0,0,20150527,28290,0,13279,7,0.688888888889,0.888888888889,0.5,50.0,iphone,14214.5,121708
1864,0,0,0,0,-1,0,1,0.133333333333,0.133333333333,0,0,iphone,0,6248
4432,0,0,20150527,31094,-1,250,1,0.155555555556,0.155555555556,0.666666666667,3.0,iphone,0,31345
4093,0,0,20150527,10809,0,5143,6,0.555555555556,0.666666666667,0.533333333333,30.0,ipad,17940.4,101801
7687,0,0,0,0,-1,0,1,0.133333333333,0.133333333333,1.0,1.0,iphone,0,194613
3160,0,0,20150526,132410,-1,2190,5,0.177777777778,0.177777777778,0.142857142857,14.0,ipad,27376.5,227130
3422,0,0,20150525,191507,0,928,1,0.288888888889,0.288888888889,1.0,7.0,iphone,0,192436
2230,0,0,20150527,5014,0,11079,22,0.888888888889,0.955555555556,0.678571428571,56.0,iphone,1553.52380952,38624
1174,0,0,20150526,158123,-1,331,2,0.155555555556,0.155555555556,0.333333333333,6.0,ipad,19033.0,158455
3999,0,0,20150527,17583,0,1483,2,0.333333333333,0.444444444444,0.7,10.0,iphone,167738.0,186070
3052,0,0,20150526,124317,0,1587,3,0.288888888889,0.288888888889,1.0,8.0,iphone,46440.0,170559
3568,0,0,20150527,15573,0,1998,5,0.444444444444,0.444444444444,0.379310344828,29.0,iphone,15621.5,78544
5718,0,0,20150527,22612,0,10140,15,0.733333333333,0.733333333333,0.568181818182,44.0,iphone,11823.2142857,188671
7300,0,0,20150527,4064,0,2432,2,0.222222222222,0.4,0.416666666667,12.0,ipod,37325.0,43022
3272,0,0,20150527,78001,0,3269,6,0.4,0.4,0.575757575758,33.0,ipad,22396.0,190509
9628,0,0,0,0,0,0,1,0.155555555556,0.155555555556,0.4,5.0,iphone,0,101294
9462,0,0,20150525,202967,0,1001,2,0.288888888889,0.288888888889,1.0,7.0,iphone,3551.0,206921
3391,0,0,20150527,34574,0,1182,2,0.333333333333,0.444444444444,0.777777777778,9.0,iphone,1402.0,36132
3942,0,0,0,0,-1,0,1,0.133333333333,0.133333333333,0.333333333333,3.0,ipad,0,80002
3392,0,0,20150525,246005,0,1401,2,0.333333333333,0.333333333333,0.470588235294,17.0,ipad,41667.0,247407
1728,0,0,20150527,18080,0,17208,8,0.822222222222,1.06666666667,0.210084033613,119.0,iphone,6060.71428571,65557
7519,0,0,20150527,28118,0,1095,1,0.222222222222,0.4,1.0,5.0,iphone,0,29214
7933,0,0,20150525,217477,-1,432,2,0.133333333333,0.133333333333,1.0,2.0,ipad,453.0,217910
3648,0,0,20150527,68750,0,8956,11,0.666666666667,0.666666666667,0.540540540541,37.0,iphone,18056.7,250242
3947,0,0,20150527,10219,-1,8486,37,0.177777777778,0.177777777778,0.025,160.0,ipad,2876.36111111,249826
2555,0,0,20150527,3261,0,7601,8,0.555555555556,1.11111111111,0.833333333333,18.0,ipad,24416.0,174258
2486,0,0,20150527,63928,0,567,1,0.266666666667,0.266666666667,1.0,6.0,iphone,0,64496
6826,0,0,20150527,13953,0,5141,8,0.444444444444,0.555555555556,0.733333333333,15.0,iphone,33484.0,248466
5254,0,0,20150525,256899,0,433,2,0.222222222222,0.222222222222,0.666666666667,3.0,iphone,475.0,257333
9421,0,0,20150527,60674,-1,198,2,0.133333333333,0.133333333333,1.0,1.0,iphone,231.0,60873
9275,0,0,20150525,222529,0,3492,5,0.288888888889,0.333333333333,0.684210526316,19.0,iphone,51556.0,226584
6115,0,0,0,0,-1,0,1,0.133333333333,0.133333333333,1.0,1.0,ipad,0,89081
5147,0,0,0,0,-1,0,1,0.133333333333,0.133333333333,1.0,1.0,iphone,0,101306
4467,0,0,0,0,0,0,1,0.155555555556,0.155555555556,1.0,3.0,iphone,0,171822
4514,0,0,20150527,33977,-1,781,3,0.155555555556,0.177777777778,0.333333333333,6.0,ipad,3396.5,41246
1475,0,0,20150525,204340,-1,676,2,0.155555555556,0.155555555556,0.166666666667,6.0,iphone,1245.0,205798
7258,0,0,20150527,44422,0,8914,9,0.711111111111,0.888888888889,0.52380952381,42.0,iphone,3171.625,69914
7351,0,0,0,0,-1,0,1,0.133333333333,0.133333333333,0,0,ipod,0,3818
5138,0,0,20150527,13509,0,2562,2,0.4,0.444444444444,0.782608695652,23.0,ipad,11526.0,27213
260,0,0,20150525,203476,-1,191,2,0.133333333333,0.133333333333,1.0,1.0,ipad,43377.0,203668
